predicted,truth,output,top,path
2,3,"[0.1642, 0.1694, 0.2297, 0.0977, 0.0925, 0.0804, 0.0400, 0.0513, 0.0127, 0.0620]",0.22973854839801788,2025-02-04-15-47-48/SITE24_ORNT330_VIS4mi.png
1,3,"[0.1142, 0.1885, 0.1805, 0.1630, 0.1150, 0.0745, 0.0508, 0.0768, 0.0167, 0.0200]",0.18853618204593658,2024-05-22-13-05-54/SITE205_ORNT100_VIS4mi.png
6,5,"[0.0220, 0.0677, 0.1256, 0.1333, 0.1549, 0.1813, 0.1863, 0.0887, 0.0204, 0.0198]",0.18632619082927704,2024-08-16-20-03-50/SITE194_ORNT194_VIS6mi.png
3,4,"[0.0707, 0.1888, 0.1533, 0.2214, 0.1433, 0.0956, 0.0687, 0.0482, 0.0077, 0.0024]",0.22137480974197388,2024-08-01-10-54-34/SITE5_ORNT320_VIS5mi.png
0,4,"[0.3347, 0.2617, 0.1645, 0.0616, 0.0779, 0.0493, 0.0165, 0.0224, 0.0084, 0.0030]",0.33467188477516174,2025-01-23-15-05-27/SITE508_ORNT135_VIS5mi.png
2,1,"[0.0614, 0.1287, 0.1938, 0.1302, 0.1373, 0.1248, 0.0642, 0.0856, 0.0406, 0.0334]",0.1937771588563919,2025-02-04-15-47-48/SITE33_ORNT280_VIS2mi.png
8,8,"[0.0010, 0.0051, 0.0105, 0.0054, 0.0249, 0.0836, 0.0306, 0.0143, 0.8145, 0.0101]",0.8145194053649902,2024-07-28-13-48-26/SITE386_ORNT290_VIS9mi.png
7,3,"[0.0064, 0.0168, 0.0407, 0.0992, 0.1061, 0.1150, 0.1919, 0.2066, 0.0979, 0.1195]",0.2065516710281372,2024-06-16-19-09-40/SITE722_ORNT315_VIS4mi.png
4,1,"[0.0343, 0.0941, 0.1564, 0.1631, 0.1641, 0.1376, 0.0957, 0.1034, 0.0345, 0.0168]",0.1641450673341751,2024-07-05-14-33-31/SITE217_ORNT100_VIS2mi.png
8,2,"[0.0003, 0.0016, 0.0033, 0.0037, 0.0074, 0.0235, 0.0173, 0.0094, 0.9002, 0.0333]",0.90020352602005,2025-04-16-13-54-24/SITE366_ORNT95_VIS3mi.png
