predicted,truth,output,top,path
9,3,"[0.0140, 0.0177, 0.0859, 0.0521, 0.0604, 0.1126, 0.1493, 0.1129, 0.0221, 0.3728]",0.3728164732456207,2025-03-20-11-55-50/SITE7_ORNT221_VIS4mi.png
5,5,"[0.0557, 0.0797, 0.1475, 0.0616, 0.1024, 0.2224, 0.0724, 0.0744, 0.1720, 0.0119]",0.22242602705955505,2024-05-22-13-05-54/SITE471_ORNT255_VIS6mi.png
0,0,"[0.2975, 0.2515, 0.1709, 0.1197, 0.0598, 0.0388, 0.0214, 0.0356, 0.0037, 0.0009]",0.2975456118583679,2025-03-05-12-08-53/SITE601_ORNT90_VIS1-75mi.png
3,3,"[0.0519, 0.0833, 0.1070, 0.2163, 0.1524, 0.1078, 0.1044, 0.1185, 0.0224, 0.0358]",0.21634739637374878,2024-12-24-15-14-57/SITE719_ORNT180_VIS4mi.png
8,6,"[0.0022, 0.0052, 0.0122, 0.0081, 0.0413, 0.0505, 0.0372, 0.0519, 0.7125, 0.0788]",0.7125256061553955,2025-02-12-14-37-35/SITE362_ORNT305_VIS7mi.png
9,6,"[0.0018, 0.0060, 0.0085, 0.0845, 0.0879, 0.0544, 0.1188, 0.2436, 0.0153, 0.3792]",0.3792210817337036,2024-06-28-13-30-05/SITE19_ORNT260_VIS7mi.png
8,7,"[0.0204, 0.0391, 0.0658, 0.0370, 0.0842, 0.1479, 0.0905, 0.1188, 0.2576, 0.1386]",0.25759002566337585,2024-08-30-10-00-55/SITE457_ORNT225_VIS8mi.png
6,2,"[0.0380, 0.0424, 0.0541, 0.0888, 0.1129, 0.1307, 0.2671, 0.1457, 0.0261, 0.0942]",0.2670583426952362,2025-04-02-15-05-32/SITE86_ORNT239_VIS3mi.png
9,6,"[0.0202, 0.0425, 0.0733, 0.0784, 0.0854, 0.0952, 0.1035, 0.1749, 0.0748, 0.2518]",0.2518416941165924,2025-01-26-15-53-06/SITE734_ORNT225_VIS7mi.png
1,1,"[0.2143, 0.2313, 0.1294, 0.1541, 0.0992, 0.0578, 0.0561, 0.0406, 0.0103, 0.0069]",0.2312668114900589,2024-07-22-11-13-59/SITE179_ORNT185_VIS2mi.png
7,2,"[0.0845, 0.0958, 0.1407, 0.1038, 0.1113, 0.1381, 0.0898, 0.1416, 0.0232, 0.0711]",0.14162185788154602,2025-02-10-14-47-56/SITE53_ORNT115_VIS3mi.png
8,8,"[0.0008, 0.0018, 0.0046, 0.0025, 0.0103, 0.0364, 0.0232, 0.0318, 0.6287, 0.2598]",0.628699541091919,2024-07-23-13-08-12/SITE380_ORNT220_VIS9mi.png
1,1,"[0.1961, 0.2337, 0.1323, 0.1562, 0.1026, 0.0677, 0.0488, 0.0439, 0.0113, 0.0073]",0.2336885631084442,2024-07-18-11-32-15/SITE73_ORNT65_VIS2-5mi.png
3,7,"[0.0842, 0.1295, 0.1039, 0.1773, 0.1418, 0.1032, 0.0998, 0.1080, 0.0326, 0.0195]",0.17730996012687683,2024-10-06-17-04-59/SITE442_ORNT120_VIS8mi.png
7,7,"[0.0392, 0.0457, 0.0540, 0.1216, 0.1813, 0.1306, 0.1165, 0.2154, 0.0144, 0.0812]",0.21539773046970367,2024-07-23-16-31-18/SITE545_ORNT95_VIS8mi.png
0,1,"[0.1846, 0.1814, 0.1536, 0.0811, 0.1108, 0.1209, 0.0362, 0.0691, 0.0569, 0.0054]",0.18455348908901215,2025-02-01-17-30-02/SITE328_ORNT0_VIS2mi.png
1,1,"[0.2174, 0.2342, 0.1303, 0.1733, 0.1020, 0.0500, 0.0493, 0.0326, 0.0058, 0.0052]",0.23417046666145325,2025-01-22-12-38-15/SITE801_ORNT255_VIS2mi.png
9,1,"[0.0341, 0.0413, 0.0908, 0.0695, 0.0974, 0.1439, 0.1408, 0.1364, 0.0743, 0.1715]",0.17152225971221924,2025-02-05-13-59-56/SITE59_ORNT10_VIS2mi.png
5,1,"[0.1453, 0.1478, 0.1488, 0.0746, 0.1381, 0.1524, 0.0368, 0.0645, 0.0866, 0.0052]",0.15238824486732483,2025-01-26-13-23-03/SITE471_ORNT90_VIS2-5mi.png
1,2,"[0.1066, 0.2440, 0.1447, 0.2053, 0.1052, 0.0688, 0.0714, 0.0405, 0.0047, 0.0087]",0.24396708607673645,2025-01-23-15-05-27/SITE602_ORNT60_VIS3mi.png
0,4,"[0.3127, 0.2678, 0.1508, 0.0650, 0.0812, 0.0551, 0.0256, 0.0305, 0.0104, 0.0008]",0.312656044960022,2025-01-15-12-14-16/SITE358_ORNT290_VIS5mi.png
9,9,"[0.0072, 0.0175, 0.0387, 0.0532, 0.0785, 0.1544, 0.1855, 0.1528, 0.1206, 0.1915]",0.19146078824996948,2024-10-13-15-24-41/SITE721_ORNT320_VIS10+mi.png
9,6,"[0.0064, 0.0142, 0.0371, 0.0446, 0.0550, 0.0908, 0.2526, 0.1337, 0.0266, 0.3389]",0.33888617157936096,2024-07-28-11-17-19/SITE557_ORNT8_VIS7mi.png
