site_id,n_total,n_train,n_val,n_test,best_epoch,epochs_trained,accuracy,accuracy_within_2,R2,MAE_visibility,RMSE_visibility,train_loss,val_loss,test_loss,epoch
SITE48,56,30,8,18,1,16,0.1111111119389534,0.8888888955116272,-0.05760371685028076,1.8888888359069824,2.3804759979248047,2.595009446144104,1.9437185525894165,1.996351182460785,1
SITE49,33,21,5,7,1,16,0.1428571492433548,0.8571428656578064,-0.0396040678024292,1.7142857313156128,2.0701966285705566,2.359598994255066,2.3453938961029053,2.1410655975341797,1
SITE50,32,17,2,13,25,40,0.1538461595773697,0.38461539149284363,-1.3771929740905762,3.615384578704834,4.56575870513916,1.3632238507270813,0.9476215243339539,1.9413517713546753,25
SITE53,53,30,6,17,1,16,0.1764705926179886,0.6470588445663452,-0.015723347663879395,1.8235293626785278,2.3639447689056396,2.3553661108016968,2.574824810028076,2.287235140800476,1
SITE58,79,44,11,24,1,16,0.0833333358168602,0.7083333134651184,-0.2071610689163208,2.2083332538604736,2.7156951427459717,2.4567720890045166,2.890359878540039,2.2159664630889893,1
SITE59,43,21,7,15,5,20,0.13333334028720856,0.6666666865348816,-0.17830431461334229,2.2666666507720947,2.898275375366211,1.7735933065414429,2.4923903942108154,2.0159733295440674,5
SITE65,41,26,7,8,1,16,0.125,0.375,-2.8709676265716553,4.75,5.4772257804870605,2.3289122581481934,3.0019826889038086,2.390585422515869,1
SITE66,36,20,7,9,2,17,0.2222222238779068,0.5555555820465088,-2.02884578704834,2.8888888359069824,3.9440531730651855,2.2948352098464966,1.6303142309188843,2.1736385822296143,2
SITE73,71,43,10,18,1,16,0.0555555559694767,0.5555555820465088,-0.2659573554992676,3.0,3.636237382888794,2.3618223667144775,2.3053691387176514,2.267613172531128,1
SITE75,48,25,8,15,1,16,0.20000000298023224,0.6000000238418579,-0.09497642517089844,1.9333332777023315,2.4899799823760986,2.431445598602295,2.254305362701416,2.167140245437622,1
SITE76,26,14,3,9,1,16,0.1111111119389534,0.4444444477558136,-1.7735846042633057,4.44444465637207,5.715476036071777,2.357278347015381,2.710552215576172,2.329829216003418,1
SITE78,36,25,4,7,1,16,0.5714285969734192,0.7142857313156128,-0.33185839653015137,2.4285714626312256,4.292851448059082,2.3557225465774536,2.3308424949645996,1.6436917781829834,1
SITE80,26,17,2,7,2,17,0.2857142984867096,0.2857142984867096,-0.001858830451965332,2.7142856121063232,3.316624879837036,2.1908059120178223,2.7855894565582275,1.7187029123306274,2
SITE81,36,21,3,12,1,16,0.5,0.75,-0.1784583330154419,1.75,2.7838821411132812,2.297058343887329,2.2069058418273926,1.644618034362793,1
SITE84,61,36,5,20,24,39,0.15000000596046448,0.6499999761581421,-0.3658536672592163,1.899999976158142,2.213594436645508,1.5696871678034465,1.4221731424331665,1.9707006216049194,24
SITE86,34,25,2,7,7,22,0.1428571492433548,0.5714285969734192,-1.0440001487731934,2.4285714626312256,3.229329824447632,2.2323055267333984,1.9029242992401123,2.063378095626831,7
SITE94,81,48,8,25,1,16,0.36000001430511475,0.5600000023841858,-0.923076868057251,2.4000000953674316,3.464101552963257,2.3021932442982993,2.083524465560913,1.9733352065086365,1
SITE95,23,16,3,4,22,37,0.5,0.5,-4.55555534362793,2.5,3.535533905029297,0.6159652471542358,1.4036206007003784,0.766311526298523,22
SITE96,21,12,1,8,19,34,0.25,0.375,-3.5333333015441895,3.25,4.123105525970459,1.1295815706253052,1.3437318801879883,1.9126662015914917,19
SITE97,25,18,2,5,6,21,0.4000000059604645,0.4000000059604645,-1.5,5.400000095367432,6.971369743347168,1.1491411328315735,0.6830267906188965,1.0747956037521362,6
SITE98,78,51,10,17,1,16,0.29411765933036804,0.5882353186607361,-0.7067259550094604,2.411764621734619,3.4556007385253906,2.155444234609604,3.425830125808716,2.981313943862915,1
SITE104,48,29,6,13,4,19,0.1538461595773697,0.692307710647583,-0.27678561210632324,2.0,2.6017744541168213,2.0634477138519287,1.65290105342865,2.004354953765869,4
SITE106,52,28,7,17,1,16,0.05882352963089943,0.47058823704719543,-1.7622337341308594,3.3529412746429443,3.9032416343688965,2.3439122438430786,1.9505658149719238,2.359235644340515,1
SITE111,55,31,8,16,4,19,0.0625,0.125,-4.625,4.5625,5.031152725219727,1.9891033172607422,1.965019941329956,2.2814137935638428,4
SITE115,67,32,10,25,1,16,0.03999999910593033,0.47999998927116394,-1.9150516986846924,3.0799999237060547,3.799999952316284,2.3465545177459717,2.8502469062805176,2.4538815021514893,1
SITE116,55,35,7,13,1,16,0.3076923191547394,0.8461538553237915,-0.18631196022033691,1.5384615659713745,2.7174649238586426,2.082454204559326,3.450995922088623,2.1545963287353516,1
